Year,Launch,Institution,First Name,Primary Email,Language,Level,ED Course Level Equivalent,Class ,Status,Final Grade
2019,Fall,UniRiiter,Persona81519428245,Persona81519428245@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,13.25
2019,Fall,ULatina,Persona333439414608,Persona333439414608@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,58.1
2019,Fall,CBTC,Persona2345672639210576985194496,Persona2345672639210576985194496@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,15.75
2019,Fall,UiP,Persona33932479741,Persona33932479741@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,13.25
2019,Fall,ULatina,Persona46058844299545,Persona46058844299545@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,15.3
2019,Fall,Brazil,Persona414373069,Persona414373069@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,12.6
2019,Fall,CBTC,Persona46922426567827160,Persona46922426567827160@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,29.82
2019,Fall,LNI,Persona182212458740264009728,Persona182212458740264009728@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,54.65
2019,Fall,UDLA CL,Persona148695002,Persona148695002@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,17.9
2019,Fall,Brazil,Persona41438412351840916078592,Persona41438412351840916078592@email.com,English,Intermediate 1,Intermediate 1,Levano EN1 - Intermediate 1 Fall2019,Fail,17.97
2018,Spring,AIEP,Persona1231182771636329472,Persona1231182771636329472@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,34.5
2018,Spring,CIBERTEC,Persona5813888672989690880,Persona5813888672989690880@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,35.49
2018,Spring,FMU,Persona13855396108527226880,Persona13855396108527226880@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,19.8
2018,Spring,L&I,Persona105442460195421323264,Persona105442460195421323264@email.com,English,Intermediate 1,Intermediate 1,Gil EN1 - Intermediate 1 (Spring 2018),Fail,45.51
2018,Spring,L&I,Persona1310348099292748,Persona1310348099292748@email.com,English,Intermediate 1,Intermediate 1,Gil EN1 - Intermediate 1 (Spring 2018),Fail,53.52
2018,Spring,UAM BR,Persona4691781224031157,Persona4691781224031157@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,1
2018,Spring,UAM BR,Persona5817743733107977,Persona5817743733107977@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,12
2018,Spring,UAM BR,Persona3149621904676499,Persona3149621904676499@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,59.96
2018,Spring,UE Portugal,Persona314867,Persona314867@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Spring 2018),Fail,15.16
2018,Spring,UE Portugal,Persona1054136443,Persona1054136443@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Spring 2018),Fail,12.55
2018,Spring,UiP,Persona10541072133999522,Persona10541072133999522@email.com,English,Intermediate 1,Intermediate 1,Gil EN1 - Intermediate 1 (Spring 2018),Fail,9
2018,Spring,UiP,Persona1497602,Persona1497602@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,12
2018,Spring,UiP,Persona15569241516885831319552,Persona15569241516885831319552@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,14.02
2018,Spring,UNAB,Persona36070960260721096,Persona36070960260721096@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,47.62
2018,Spring,UNAB,Persona14838168396440113512448,Persona14838168396440113512448@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,14.91
2018,Spring,UNAB,Persona21050463494045,Persona21050463494045@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,16.11
2018,Spring,UNAB,Persona81251579258576944,Persona81251579258576944@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,11
2018,Spring,UNAB,Persona2571795579184709,Persona2571795579184709@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,13.15
2018,Spring,UNAB,Persona3892325934618284,Persona3892325934618284@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,12
2018,Spring,UNIFACS,Persona1230861532,Persona1230861532@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,26.99
2018,Spring,UNINORTE,Persona469223934,Persona469223934@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,1
2018,Spring,UNINORTE,Persona741742145,Persona741742145@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,21.76
2018,Spring,UNITEC HN,Persona3757153,Persona3757153@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,10.8
2018,Spring,UNITEC HN,Persona33331864,Persona33331864@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,57.41
2018,Spring,UNITEC HN,Persona470214884,Persona470214884@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,1
2018,Spring,UNITEC HN,Persona2105231989,Persona2105231989@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,1
2018,Spring,UNITEC HN,Persona813105977,Persona813105977@email.com,English,Intermediate 1,Intermediate 1,Gil EN1 - Intermediate 1 (Spring 2018),Fail,13.23
2018,Spring,UNITEC HN,Persona29693635,Persona29693635@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,32.15
2018,Spring,UNITEC HN,Persona996011143,Persona996011143@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,9
2018,Spring,UNITEC HN,Persona13103974271920,Persona13103974271920@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,29.05
2018,Spring,UnP,Persona10544372970,Persona10544372970@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Spring 2018),Fail,50.39
2018,Spring,UnP,Persona25848444852,Persona25848444852@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,15.33
2018,Spring,UnP,Persona9959928426,Persona9959928426@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Spring 2018),Fail,40.67
2018,Spring,UnP,Persona15569237,Persona15569237@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,43.36
2018,Spring,UPC,Persona4144181620261,Persona4144181620261@email.com,English,Intermediate 1,Intermediate 1,Gil EN1 - Intermediate 1 (Spring 2018),Fail,13.5
2018,Spring,UVM CL,Persona131039730667130880,Persona131039730667130880@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Spring 2018),Fail,10.68
2018,Summer,AIEP,Persona574567675056801,Persona574567675056801@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Summer 2018),Fail,12.08
2018,Summer,AIEP,Persona2569382068546,Persona2569382068546@email.com,English,Intermediate 1,Intermediate 1,Loya EN3 - Intermediate 1 (Summer 2018),Fail,21.62
2018,Summer,AIEP,Persona10049964244604,Persona10049964244604@email.com,English,Intermediate 1,Intermediate 1,Loya EN3 - Intermediate 1 (Summer 2018),Fail,28.2
2018,Summer,AIEP,Persona426429089229664,Persona426429089229664@email.com,English,Intermediate 1,Intermediate 1,Loya EN3 - Intermediate 1 (Summer 2018),Fail,13.5
2018,Summer,Brazil HoldCo,Persona333376863581,Persona333376863581@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,9.6
2018,Summer,CIBERTEC,Persona1817250980052502784,Persona1817250980052502784@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,14.03
2018,Summer,CIBERTEC,Persona110091680255295,Persona110091680255295@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,13.1
2018,Summer,FMU,Persona41438426353,Persona41438426353@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Summer 2018),Fail,15
2018,Summer,FMU,Persona277511821714,Persona277511821714@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,15.43
2018,Summer,FMU,Persona34825438854,Persona34825438854@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,36.78
2018,Summer,FMU,Persona43814474,Persona43814474@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,9
2018,Summer,L&I,Persona3334383362953567744,Persona3334383362953567744@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Summer 2018),Fail,49.01
2018,Summer,Servicios Andinos,Persona1230866245427114,Persona1230866245427114@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,15.06
2018,Summer,UAM BR,Persona34660212,Persona34660212@email.com,English,Intermediate 1,Intermediate 1,Loya EN3 - Intermediate 1 (Summer 2018),Fail,12
2018,Summer,UAM BR,Persona34814080172,Persona34814080172@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,9.45
2018,Summer,UAM BR,Persona38923259244,Persona38923259244@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,14.7
2018,Summer,UDLA CL,Persona257235853080,Persona257235853080@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Summer 2018),Fail,30.83
2018,Summer,UDLA CL,Persona43808004,Persona43808004@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Summer 2018),Fail,58.7
2018,Summer,UE Portugal,Persona110098719,Persona110098719@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,46.44
2018,Summer,UiP,Persona11009168003,Persona11009168003@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Summer 2018),Fail,47.21
2018,Summer,UiP,Persona33932479741,Persona33932479741@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Summer 2018),Fail,29.08
2018,Summer,UiP,Persona348140461022815,Persona348140461022815@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,15.3
2018,Summer,ULatina,Persona13103973829,Persona13103973829@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,44.02
2018,Summer,UNAB,Persona110091787801367,Persona110091787801367@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,44.18
2018,Summer,UNAB,Persona3481398000,Persona3481398000@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,51.95
2018,Summer,UNAB,Persona123085840415,Persona123085840415@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,12.23
2018,Summer,UNAB,Persona13106563901884,Persona13106563901884@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,20.49
2018,Summer,UNAB,Persona43814839,Persona43814839@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,25.55
2018,Summer,UNIFACS,Persona31486785,Persona31486785@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Summer 2018),Fail,13.5
2018,Summer,UNIFACS,Persona14869500261,Persona14869500261@email.com,English,Intermediate 1,Intermediate 1,Loya EN3 - Intermediate 1 (Summer 2018),Fail,19.38
2018,Summer,UNINORTE,Persona178269824,Persona178269824@email.com,English,Intermediate 1,Intermediate 1,Loya EN3 - Intermediate 1 (Summer 2018),Fail,14.35
2018,Summer,UNITEC HN,Persona33331864,Persona33331864@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,43.48
2018,Summer,UNITEC HN,Persona149726475387627200,Persona149726475387627200@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,17
2018,Summer,UNITEC HN,Persona470214884,Persona470214884@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,11.7
2018,Summer,UNITEC HN,Persona470937171405500928,Persona470937171405500928@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Summer 2018),Fail,14.83
2018,Summer,UNITEC HN,Persona2105231989,Persona2105231989@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,13.8
2018,Summer,UNITEC HN,Persona3148679788865774,Persona3148679788865774@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Summer 2018),Fail,14.85
2018,Summer,UNITEC HN,Persona996011143,Persona996011143@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,15
2018,Summer,UNITEC HN,Persona11010957352478097539072,Persona11010957352478097539072@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Summer 2018),Fail,15
2018,Summer,UNITEC HN,Persona13103974271920,Persona13103974271920@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,22.35
2018,Summer,UNITEC Mx,Persona36235524348617535488,Persona36235524348617535488@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,15.93
2018,Summer,UnP,Persona742765998267,Persona742765998267@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Summer 2018),Fail,42.83
2018,Summer,UPC,Persona1487083468182,Persona1487083468182@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,45.95
2018,Summer,UPC,Persona110091652641,Persona110091652641@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Summer 2018),Fail,1
2018,Summer,UPN,Persona3481404606493192355840,Persona3481404606493192355840@email.com,English,Intermediate 1,Intermediate 1,Loya EN3 - Intermediate 1 (Summer 2018),Fail,28.25
2018,Summer,UPN,Persona14838164110836334592,Persona14838164110836334592@email.com,English,Intermediate 1,Intermediate 1,Loya EN2 - Intermediate 1 (Summer 2018),Fail,48.79
2018,Summer,UPN,Persona3147717304351072256,Persona3147717304351072256@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Summer 2018),Fail,53.26
2018,Summer,UPN,Persona12308578775066526875648,Persona12308578775066526875648@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Summer 2018),Fail,48.23
2018,Summer,UVM CL,Persona4143698977258509824,Persona4143698977258509824@email.com,English,Intermediate 1,Intermediate 1,Mayer EN3 - Intermediate 1 (Summer 2018),Fail,28.61
2018,Winter,AIEP,Persona148695002611769,Persona148695002611769@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Winter 2018),Fail,52.48
2018,Winter,AIEP,Persona34819692902745,Persona34819692902745@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,34.19
2018,Winter,ARO HoldCo,Persona14892340977875602,Persona14892340977875602@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Intermediate 1  (Winter 2018),Fail,9
2018,Winter,CIBERTEC,Persona41438465430290024,Persona41438465430290024@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Intermediate 1  (Winter 2018),Fail,16.13
2018,Winter,CIBERTEC,Persona14893010844424364032,Persona14893010844424364032@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Winter 2018),Fail,40.45
2018,Winter,CIBERTEC,Persona57464627480043708416,Persona57464627480043708416@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Winter 2018),Fail,21.49
2018,Winter,EAD,Persona348140460,Persona348140460@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,12.36
2018,Winter,FADERGS,Persona1100987202,Persona1100987202@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,9.6
2018,Winter,FG,Persona87756377649384072937472,Persona87756377649384072937472@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,11.41
2018,Winter,FG,Persona99569997596751963357184,Persona99569997596751963357184@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,10.88
2018,Winter,FPB,Persona23455946,Persona23455946@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Winter 2018),Fail,13.25
2018,Winter,UDLA CL,Persona4264037759,Persona4264037759@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Intermediate 1  (Winter 2018),Fail,11.52
2018,Winter,UE Portugal,Persona360806,Persona360806@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Winter 2018),Fail,4.85
2018,Winter,UE Portugal,Persona5815033458,Persona5815033458@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Winter 2018),Fail,13
2018,Winter,UIC,Persona49235576752,Persona49235576752@email.com,English,Intermediate 1,Intermediate 1,Loya EN1 - Intermediate 1 (Winter 2018),Fail,47
2018,Winter,ULatina,Persona10687849803,Persona10687849803@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Winter 2018),Fail,23.23
2018,Winter,UNIFACS,Persona13103627021394255872,Persona13103627021394255872@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Intermediate 1  (Winter 2018),Fail,12.81
2018,Winter,UNIFACS,Persona314867851842853952,Persona314867851842853952@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,48.57
2018,Winter,UNINORTE,Persona438066182363,Persona438066182363@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,12.82
2018,Winter,UniRitter,Persona134863343475591680,Persona134863343475591680@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Intermediate 1  (Winter 2018),Fail,20.92
2018,Winter,UniRitter,Persona333378736171667328,Persona333378736171667328@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,11.25
2018,Winter,UNITEC HN,Persona25712668,Persona25712668@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,12
2018,Winter,UNITEC Mx,Persona1456646038466484224,Persona1456646038466484224@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Intermediate 1  (Winter 2018),Fail,15
2018,Winter,UnP,Persona131039765653,Persona131039765653@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Intermediate 1  (Winter 2018),Fail,38.39
2018,Winter,UPC,Persona106855884878513,Persona106855884878513@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Winter 2018),Fail,35.3
2018,Winter,UPN,Persona492383299109969854464,Persona492383299109969854464@email.com,English,Intermediate 1,Intermediate 1,Mayer EN1 - Intermediate 1 (Winter 2018),Fail,14.73
2018,Winter,UPN,Persona1100916533705518720,Persona1100916533705518720@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,53.56
2018,Winter,UVM CL,Persona99569995531,Persona99569995531@email.com,English,Intermediate 1,Intermediate 1,Mayer EN2 - Intermediate 1 (Winter 2018),Fail,23.82
2018,Fall,AIEP,Persona1589088192018351,Persona1589088192018351@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,15
2018,Fall,CIBERTEC,Persona314663011989302870016,Persona314663011989302870016@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),Fail,45.36
2018,Fall,CIBERTEC,Persona37605477606781056,Persona37605477606781056@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),Fail,57.11
2018,Fall,CIBERTEC,Persona14972647398904248320,Persona14972647398904248320@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,38.28
2018,Fall,FMU | FIAM FAAM,Persona34825438854,Persona34825438854@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),Fail,56.13
2018,Fall,FMU | FIAM FAAM,Persona115401148,Persona115401148@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),Fail,14.5
2018,Fall,FPB,Persona1310397391638636,Persona1310397391638636@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,14.2
2018,Fall,Servicios Andinos,Persona33192189038728867840,Persona33192189038728867840@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),Fail,11
2018,Fall,UAM,Persona3152797490659,Persona3152797490659@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),Fail,54.22
2018,Fall,UAM,Persona9957028883,Persona9957028883@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),Fail,34.8
2018,Fall,UAM,Persona4713874565,Persona4713874565@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,14.5
2018,Fall,UAM,Persona5637386818528,Persona5637386818528@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),Fail,23.17
2018,Fall,UDLA CL,Persona257235853080,Persona257235853080@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),Fail,59.72
2018,Fall,UE Portugal,Persona348145100,Persona348145100@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),Fail,2
2018,Fall,UE Portugal,Persona414465942,Persona414465942@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,55.9
2018,Fall,UiP,Persona11009168003,Persona11009168003@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),Fail,28.49
2018,Fall,UiP,Persona13106525588,Persona13106525588@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,29.55
2018,Fall,UiP,Persona10636823,Persona10636823@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,12
2018,Fall,UNAB,Persona2782393396581,Persona2782393396581@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),Fail,6
2018,Fall,UNAB,Persona3333184215,Persona3333184215@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),Fail,13.5
2018,Fall,UNAB,Persona50251379502,Persona50251379502@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,42.63
2018,Fall,UNAB,Persona5762091748,Persona5762091748@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,43.4
2018,Fall,UNIFACS,Persona100504434813,Persona100504434813@email.com,English,Intermediate 1,Intermediate 1,Diaz EN1 - Basic 3 (Fall 2018),Fail,1
2018,Fall,UNINORTE,Persona100499622,Persona100499622@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),Fail,34.72
2018,Fall,UniRitter | FAPA,Persona33793213847,Persona33793213847@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),Fail,13.43
2018,Fall,UNITEC HN,Persona131035114002743607296,Persona131035114002743607296@email.com,English,Intermediate 1,Intermediate 1,Franklin EN3 - Intermediate 1 (Fall 2018),Fail,46.35
2018,Fall,UNITEC HN,Persona134833984017427,Persona134833984017427@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,15
2018,Fall,UNITEC HN,Persona414384050995141648842752,Persona414384050995141648842752@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,15
2018,Fall,UNITEC HN,Persona105404609577,Persona105404609577@email.com,English,Intermediate 1,Intermediate 1,Boyle EN1 - Intermediate 1 (Fall 2018),Fail,17
2018,Fall,UNITEC Mx,Persona36235524348617535488,Persona36235524348617535488@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),Fail,13.73
2018,Fall,UnP,Persona131039765653,Persona131039765653@email.com,English,Intermediate 1,Intermediate 1,Franklin EN4 - Intermediate 1 (Fall 2018),Fail,44.63
2018,Fall,UPC,Persona1487083468182,Persona1487083468182@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,34.7
2018,Fall,UPC,Persona4735833401968614400,Persona4735833401968614400@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,17
2018,Fall,UPC,Persona107192038744237088,Persona107192038744237088@email.com,English,Intermediate 1,Intermediate 1,Franklin EN1 - Intermediate 1 (Fall 2018),Fail,11.66
2018,Fall,UPN,Persona47021488493899696,Persona47021488493899696@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,15
2018,Fall,UPN,Persona574576724050856064,Persona574576724050856064@email.com,English,Intermediate 1,Intermediate 1,Boyle EN2 - Intermediate 1 (Fall 2018),Fail,16
2018,Fall,UPN,Persona3481404606493192355840,Persona3481404606493192355840@email.com,English,Intermediate 1,Intermediate 1,Franklin EN2 - Intermediate 1 (Fall 2018),Fail,50.6
2018,Spring,AIEP,Persona234559461760369,Persona234559461760369@email.com,English,Basic 1,Basic 1,Levano EN1 - Basic 1 (Spring 2018),Fail,14.76
2018,Spring,CIBERTEC,Persona314867978870538,Persona314867978870538@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),Fail,33.03
2018,Spring,EAD,Persona348140460,Persona348140460@email.com,English,Basic 1,Basic 1,Levano EN2 - Basic 1 (Spring 2018),Fail,12
2018,Spring,FG,Persona4143842635301941,Persona4143842635301941@email.com,English,Basic 1,Basic 1,Escalona EN1 - Basic 1 (Spring 2018),Fail,12.52
